Dataid,Brand,Images,Interested_count,Item_description,Likes,Link,MarketStatus,Price,SearchDate,SellerId,SellerName,Size,Title,Upload_date,View_count,Condition,Page,SearchCount
5630124641,sans marque,[],1.0,Jamais porter,3,https://www.vinted.it/items/5630124641-botte-neuf-taille-44?referrer=catalog,Sold,10.0,10/01/2025 15:20:32,402,ptitechou57,44,Botte neuf taille 44,43 min,16.0,Condizioni,6,0
5630257559,Gaynor minden,[],1.0,"Pointshoes Gaynor Minden New York All new, never worn Size: like 38 Included 2 pairs of protection",0,https://www.vinted.it/items/5630257559-pointshoes-gaynor-minden?referrer=catalog,Sold,25.0,10/01/2025 15:27:51,403,sarah.abicht,38,Pointshoes Gaynor Minden,31 min,9.0,Condizioni,1,0
5630252267,Gémo,[],1.0,Bottes hautes à lacets donc ajustable (fermeture éclair sur le côté). Portées une seule fois donc neuves.,0,https://www.vinted.it/items/5630252267-bottes-hautes?referrer=catalog,Sold,8.5,10/01/2025 15:27:51,404,florine.auger,41,Bottes hautes,34 min,8.0,Condizioni,1,0
5630244067,éram,[],1.0,jamais porté neuve,0,https://www.vinted.it/items/5630244067-botte-en-cuir-noir-neuve?referrer=catalog,Sold,20.0,10/01/2025 15:27:51,405,julia246228,38,botte en cuir noir neuve,37 min,18.0,Condizioni,1,0
5630218165,Leclerc,[],,Jamais porté,0,https://www.vinted.it/items/5630218165-chausson?referrer=catalog,Sold,1.0,10/01/2025 15:27:51,406,wendyha,37,Chausson,44 min,3.0,Condizioni,2,0
5630213133,Tommy Hilfiger,[],2.0,Muy buen estado - puestos apenas 2vx Ver las fotos NO NEGOCIABLE,4,https://www.vinted.it/items/5630213133-zapatillas-tommy-hilfiger-38-piel-nuevos?referrer=catalog,Sold,25.0,10/01/2025 15:27:51,407,mariamagalhaes0521,38,Zapatillas Tommy Hilfiger 38 piel nuevos,un'ora,40.0,Condizioni,3,0
5630178606,Stivali,[],,"Stivali alti fino al ginocchio, molto comodi, mai indossato",1,https://www.vinted.it/items/5630178606-stivali-cuoio-lunghi?referrer=catalog,Sold,13.0,10/01/2025 15:27:51,408,elisarosato00,39,Stivali cuoio lunghi,un'ora,20.0,Condizioni,4,0
5630244197,Anna Field,[],1.0,Chaussons Anna Field Taille 39 Neuf sans étiquette. Doublon en cadeau de Noël.,0,https://www.vinted.it/items/5630244197-chaussons-beige-39-anna-field?referrer=catalog,Sold,10.0,10/01/2025 15:47:48,409,sandracesbron,39,Chaussons beige 39 Anna Field,un'ora,3.0,Condizioni,1,0
5630217261,René Caovilla,[],1.0,Magnifique chaussures de soirée Talon bi colore gris clair et gris foncé hauteur 9 cm Taille 37.5 attache boucles sur le côté Petite éraflure sur un côté d' un talon prix négociable comme tous les articles de ma vitrine:),0,https://www.vinted.it/items/5630217261-chaussures-de-soiree?referrer=catalog,Sold,10.0,10/01/2025 15:47:48,410,antonnella240,37.5,Chaussures de soirée,un'ora,5.0,Condizioni,2,0
5630214443,Stivali,[],2.0,"Stivali alti morbidi con tacco, mai indossato",0,https://www.vinted.it/items/5630214443-stivali-panna-con-tacco-sottile?referrer=catalog,Sold,12.0,10/01/2025 15:47:48,408,elisarosato00,38,Stivali panna con tacco sottile,un'ora,15.0,Condizioni,3,0
5630204175,Stivali,[],2.0,"Stivali alti fini al ginocchio, color burro, tacco comodo, mai indossato",0,https://www.vinted.it/items/5630204175-stivali-alti-color-burro?referrer=catalog,Sold,12.0,10/01/2025 15:19:58,408,elisarosato00,38,Stivali alti color burro,un'ora,16.0,Condizioni,3,0
5630273085,UGG,[],1.0,stivali donna,0,https://www.vinted.it/items/5630273085-stivali?referrer=catalog,Sold,55.0,10/01/2025 15:47:48,411,giova9russo,39,Stivali,un'ora,20.0,Condizioni,1,1
5630416292,Sonstiges,[],,Verkaufe die Winterhausschuhe 40,0,https://www.vinted.it/items/5630416292-hausschuhe?referrer=catalog,Sold,4.0,10/01/2025 15:46:18,412,mooo2024,40,Hausschuhe,un'ora,2.0,Condizioni,1,2
5630414962,Tommy Jeans,[],6.0,• Neuve • Noir jaune et blanc • Taille 39,0,https://www.vinted.it/items/5630414962-claquette-sandale-tommy-jeans?referrer=catalog,Sold,13.0,10/01/2025 16:17:16,413,eva.gdrln,39,Claquette sandale Tommy jeans,un'ora,50.0,Condizioni,1,2
5630559657,Vivobarefoot,[],2.0,"Chaussures achetées cet été, portées en intérieur. Je les revends car j'ai du mal à m'adapter à ces chaussures pieds nus. Leur valeur initiale était de 160 euros. Voici le guide des tailles: https://www.vivobarefoot.com/eu/size-guide#size-chart",0,https://www.vinted.it/items/5630559657-chaussures-de-sport-vivobarefoot-39?referrer=catalog,Sold,40.0,10/01/2025 16:17:16,414,lolokd,39,Chaussures de sport Vivobarefoot 39,38 min,17.0,Condizioni,1,2
5630653490,Shein,[],1.0,Nuevo sin estrenar,0,https://www.vinted.it/items/5630653490-zapato-tacon-fantasia?referrer=catalog,Sold,3.0,10/01/2025 16:28:21,415,angelaplario,37,Zapato tacón fantasía,25 min,6.0,Condizioni,1,5
5630538857,New Balance,[],2.0,New balance quasiment neuve dans la boîte d’origine taille 39,0,https://www.vinted.it/items/5630538857-new-balance-basket-femme?referrer=catalog,Sold,25.0,10/01/2025 16:39:54,416,dabe56842,39,New balance basket femme,un'ora,37.0,Condizioni,1,2
5630570046,VIAMAESTRA,[],1.0,"Ballerine nuove in pelle, mai indossate! Sprovviste di scatola originale",0,https://www.vinted.it/items/5630570046-due-paia-ballerine-in-pelle?referrer=catalog,Sold,15.0,10/01/2025 16:39:54,417,samoela94,36,Due paia ballerine in pelle,un'ora,3.0,Condizioni,1,3
5630651524,Brand non indicato,[],,Bottines de neige Pas de marque Neuves sans étiquette Elles affichent 40 mais c’est un petit 39 Ou 38 avec grosses chaussettes,0,https://www.vinted.it/items/5630651524-bottines-de-neige?referrer=catalog,Sold,12.0,10/01/2025 16:33:51,418,amelie.schildt,39,Bottines de neige,un'ora,7.0,Condizioni,1,5
5630646725,UGG,[],2.0,Comprei-as mas não me serviram 🥲 -Originais: se precisar de ver o talão de compra mandar mensagem privada - Poderá confirmar o qr code das botas para o site oficial e o material da sola no bilhete - Caixa original,1,https://www.vinted.it/items/5630646725-botas-ugg-chestnut-originais?referrer=catalog,Sold,120.0,10/01/2025 16:39:54,419,beesthriftshop,36,Botas Ugg Chestnut Originais,un'ora,16.0,Condizioni,1,5
5630642332,Kiabi,[],1.0,"Escarpins, pantalon d’eau, jamais porté, sauf pour essayer",1,https://www.vinted.it/items/5630642332-escarpins-talon-bas?referrer=catalog,Sold,5.0,10/01/2025 16:39:54,420,the_lilou_78,39,Escarpins,un'ora,7.0,Condizioni,1,5
5631292539,Brand non indicato,[],1.0,Taille 38. Toute neuve.,1,https://www.vinted.it/items/5631292539-bottes?referrer=catalog,Sold,13.0,10/01/2025 18:45:10,421,cataleyanew,38,Bottes,21 min,6.0,Condizioni,4,0
5631316694,Local,[],,Botas de piel usadas una vez☺️.. N41,0,https://www.vinted.it/items/5631316694-botas?referrer=catalog,Sold,17.0,10/01/2025 18:51:59,422,marianleon,41,Botas,22 min,2.0,Condizioni,3,0
5631316104,adidas,[],,"Se vende Adidas spezial , se venden tal y como se puede ver en las imágenes, están nuevas, son talla 39",1,https://www.vinted.it/items/5631316104-adidas-spezial?referrer=catalog,Sold,70.0,10/01/2025 18:54:01,423,adamfalchocer,39.0,Adidas spezial,Unknown,,Unknown,3,0
5631393015,Clarks,[],1.0,"Clark’s/Zara collaboration winter boots, genuine leather and fur. Unfortunately they go one size smaller than marked on the label.",1,https://www.vinted.it/items/5631393015-clarkszara-winter-boots?referrer=catalog,Sold,30.0,10/01/2025 18:58:18,424,emailtome,37.0,Clark’s/Zara winter boots,20 min,9.0,Condizioni,1,2
5631413230,Nike,[],1.0,1x gedragen,0,https://www.vinted.it/items/5631413230-nike-schoenen?referrer=catalog,Sold,30.0,10/01/2025 18:58:17,425,isaruijs,39.0,Nike schoenen,18 min,4.0,Condizioni,1,3
5631382182,Nike,[],1.0,"Basket Nike Modèle Huarache Taille 38 Neuve, sans étiquette Jamais portée #nike #huarache #basket #38",0,https://www.vinted.it/items/5631382182-nike-huarache?referrer=catalog,Sold,30.0,10/01/2025 19:05:51,426,manon31290,38.0,Nike Huarache,28 min,6.0,Condizioni,1,1
5631308592,Birkenstock,[],5.0,Porter quelques que fois en intérieur taille 40 De préférence à porter en intérieur,3,https://www.vinted.it/items/5631308592-sandale-fourre-birkenstock-blanche-et-marron?referrer=catalog,Sold,40.0,10/01/2025 19:05:51,427,riyad_21600,40.0,sandale fourre Birkenstock blanche et marron,un'ora,20.0,Condizioni,3,0
5631419366,Tissaia,[],,Neuf jamais porté Très chauds et doux tout moelleux,0,https://www.vinted.it/items/5631419366-chaussons-tout-doux-37-tissaia?referrer=catalog,Sold,2.0,10/01/2025 19:25:04,428,amandinedoud,37.0,Chaussons tout doux 37 tissaia,35 min,5.0,Condizioni,1,3
5631484107,Nike,[],1.0,"Biete diese Nike Pegasus Sneaker in der Größe 39 an, da sie mir zu klein sind und ich sie bisher nur einmal tragen konnte.",0,https://www.vinted.it/items/5631484107-nike-pegasus-40-grosse-39-wie-neu?referrer=catalog,Sold,30.0,10/01/2025 19:25:04,429,blancamedrano,39,Nike Pegasus 40 - Größe 39 wie neu,26 min,5.0,Condizioni,1,6
5631501154,Timberland,[],3.0,Jamais porté Confortable,0,https://www.vinted.it/items/5631501154-chaussure-bateau?referrer=catalog,Sold,30.0,10/01/2025 19:25:04,430,manouille33400,39,Chaussure bateau,24 min,11.0,Condizioni,1,6
5632505247,adidas,[],1.0,Basket neuve,4,https://www.vinted.it/items/5632505247-simba-basket?referrer=catalog,Sold,65.0,11/01/2025 01:27:54,431,meryem_zell,38,Simba basket,un'ora,16.0,Condizioni,6,0
5632625882,Scott,[],1.0,Portées 1 fois,0,https://www.vinted.it/items/5632625882-chaussure-de-velo?referrer=catalog,Sold,78.0,11/01/2025 01:27:54,432,tifanygoyard,37,Chaussure de vélo,39 min,2.0,Condizioni,1,0
5632610933,Tennis,[],1.0,"Vendo tennis novos que comprei e não serviam, estão marcados 38 mas equivale a um 36.",3,https://www.vinted.it/items/5632610933-tennis-novos-nao-serviram?referrer=catalog,Sold,25.0,11/01/2025 01:27:54,433,sandrapereiraneto,36,Tennis novos não serviram,un'ora,17.0,Condizioni,2,0
5632625951,Primark,[],,Borras marrón tacón talla 38,0,https://www.vinted.it/items/5632625951-botas-marron-tacon?referrer=catalog,Sold,4.0,11/01/2025 01:38:07,434,soukainabakhada,38,Botas marrón tacón,un'ora,4.0,Condizioni,1,0
5632596139,Brand non indicato,[],,"Stiefel, ungetragen Privatverkauf aus rauch-und tierfreiem Haushalt Keine Garantie oder Rücknahme",5,https://www.vinted.it/items/5632596139-stiefel?referrer=catalog,Sold,7.0,11/01/2025 01:51:13,435,omama14,40,Stiefel,un'ora,13.0,Condizioni,3,10
5632476492,Massimo Dutti,[],1.0,Botas Massimo Dutti talla 39,12,https://www.vinted.it/items/5632476492-botas-massimo-dutti?referrer=catalog,Sold,80.0,11/01/2025 01:52:20,436,wilfredguarin,39,Botas Massimo Dutti,2 ore,126.0,Condizioni,7,5
